transaction_id,customer_id,amount,timestamp,location,fraud_flag
TXN001817,CUST0075,10349.19,2024-01-17 07:42:04,Ahmedabad,0
TXN001818,CUST0326,998.41,2024-01-17 07:46:04,Hyderabad,0
TXN001819,CUST0146,3297.17,2024-01-17 07:46:15,Chennai,0
TXN001820,CUST0128,1779.41,2024-01-17 07:59:48,Bangalore,0
TXN001821,CUST0341,287.38,2024-01-17 08:09:06,Pune,0
TXN001822,CUST0042,1620.0,2024-01-17 08:11:50,Chennai,0
TXN001823,CUST0356,1900.94,2024-01-17 08:16:50,Chennai,0
TXN001824,CUST0041,1551.99,2024-01-17 08:34:45,Kolkata,0
TXN001825,CUST0422,864.14,2024-01-17 08:48:39,Surat,0
TXN001826,CUST0034,6077.54,2024-01-17 08:54:07,Hyderabad,0
TXN001827,CUST0017,3216.41,2024-01-17 08:59:40,Mumbai,0
TXN001828,CUST0165,168645.85,2024-01-17 09:36:43,Hyderabad,0
TXN001829,CUST0153,1758.29,2024-01-17 09:55:37,Pune,0
TXN001830,CUST0486,7487.78,2024-01-17 09:56:07,Mumbai,0
TXN001831,CUST0378,18570.47,2024-01-17 09:56:20,Bangalore,0
TXN001832,CUST0076,486.72,2024-01-17 09:59:11,Pune,0
TXN001833,CUST0087,5909.95,2024-01-17 10:10:56,Kolkata,0
TXN001834,CUST0117,4892.43,2024-01-17 10:37:34,Kolkata,0
TXN001835,CUST0362,21235.7,2024-01-17 11:08:53,Kolkata,0
TXN001836,CUST0342,8819.55,2024-01-17 11:12:51,Jaipur,0
TXN001837,CUST0469,3535.95,2024-01-17 11:21:11,Delhi,0
TXN001838,CUST0027,10045.07,2024-01-17 11:37:21,Bangalore,0
TXN001839,CUST0313,7090.72,2024-01-17 11:42:38,Kolkata,0
TXN001840,CUST0287,3511.51,2024-01-17 12:12:40,Pune,0
TXN001841,CUST0134,12406.2,2024-01-17 12:55:31,Mumbai,0
TXN001842,CUST0219,8925.05,2024-01-17 13:06:48,Surat,0
TXN001843,CUST0168,143.45,2024-01-17 13:09:00,Kolkata,0
TXN001844,CUST0098,16127.82,2024-01-17 13:17:44,Delhi,0
TXN001845,CUST0268,4147.92,2024-01-17 13:19:20,Chennai,0
TXN001846,CUST0237,8395.19,2024-01-17 13:30:41,Kolkata,0
TXN001847,CUST0309,4143.63,2024-01-17 14:04:03,Chennai,0
TXN001848,CUST0455,17153.43,2024-01-17 14:10:14,Pune,0
TXN001849,CUST0394,8517.7,2024-01-17 14:11:22,Jaipur,0
TXN001850,CUST0173,7028.32,2024-01-17 14:19:34,Hyderabad,0
TXN001851,CUST0401,31502.79,2024-01-17 14:30:36,Bangalore,0
TXN001852,CUST0410,2735.15,2024-01-17 14:32:10,Pune,0
TXN001853,CUST0469,639.85,2024-01-17 14:42:47,Chennai,0
TXN001854,CUST0476,5905.54,2024-01-17 14:53:06,Jaipur,0
TXN001855,CUST0190,4513.43,2024-01-17 14:54:12,Delhi,0
TXN001856,CUST0122,4945.34,2024-01-17 16:05:34,Surat,0
TXN001857,CUST0046,7842.88,2024-01-17 16:05:52,Hyderabad,0
TXN001858,CUST0064,7738.62,2024-01-17 17:11:55,Jaipur,0
TXN001859,CUST0130,4084.12,2024-01-17 17:36:59,Surat,0
TXN001860,CUST0310,114254.04,2024-01-17 17:52:23,Kolkata,1
TXN001861,CUST0363,8531.98,2024-01-17 18:10:39,Hyderabad,0
TXN001862,CUST0193,17751.78,2024-01-17 18:12:02,Ahmedabad,0
TXN001863,CUST0307,19648.94,2024-01-17 18:23:18,Delhi,0
TXN001864,CUST0181,1564.77,2024-01-17 18:24:10,Chennai,0
TXN001865,CUST0292,9229.53,2024-01-17 18:34:59,Pune,0
TXN001866,CUST0371,254874.9,2024-01-17 19:06:27,Kolkata,1
TXN001867,CUST0282,14584.07,2024-01-17 19:11:09,Ahmedabad,0
TXN001868,CUST0029,10659.61,2024-01-17 19:11:51,Chennai,0
TXN001869,CUST0149,1872.64,2024-01-17 19:24:02,Jaipur,0
TXN001870,CUST0267,22439.82,2024-01-17 19:34:07,Kolkata,0
TXN001871,CUST0296,9302.93,2024-01-17 20:08:35,Delhi,0
TXN001872,CUST0011,23850.09,2024-01-17 20:34:58,Jaipur,0
TXN001873,CUST0164,1904.28,2024-01-17 21:57:13,Kolkata,0
TXN001874,CUST0113,16403.64,2024-01-17 22:00:59,Hyderabad,0
TXN001875,CUST0187,8922.72,2024-01-17 22:02:22,Bangalore,0
TXN001876,CUST0295,6528.82,2024-01-17 22:06:07,Jaipur,0
TXN001877,CUST0232,13841.22,2024-01-28 17:25:17,Kolkata,1
TXN001878,CUST0227,158646.5,2024-01-17 22:12:13,Bangalore,0
TXN001879,CUST0310,8959.61,2024-01-17 22:13:37,Hyderabad,0
TXN001880,CUST0098,2440.71,2024-01-17 22:16:37,Bangalore,0
TXN001881,CUST0055,13688.5,2024-01-17 22:42:03,Bangalore,0
TXN001882,CUST0111,8505.5,2024-01-17 22:47:38,Kolkata,0
TXN001883,CUST0152,14983.18,2024-01-17 22:58:08,Jaipur,0
TXN001884,CUST0246,3565.08,2024-01-17 23:09:01,Hyderabad,0
TXN001885,CUST0406,3324.27,2024-01-17 23:25:37,Chennai,0
TXN001886,CUST0069,293.55,2024-01-18 00:06:44,Chennai,0
TXN001887,CUST0312,11809.04,2024-01-18 00:20:17,Bangalore,1
TXN001888,CUST0289,3307.58,2024-01-18 00:34:11,Ahmedabad,0
TXN001889,CUST0250,3270.6,2024-01-18 00:46:57,Surat,0
TXN001890,CUST0036,9435.59,2024-01-18 00:54:37,Mumbai,1
TXN001891,CUST0239,2432.12,2024-01-18 01:49:38,Bangalore,1
TXN001892,CUST0148,19276.97,2024-01-18 01:50:31,Delhi,0
TXN001893,CUST0467,6278.67,2024-01-18 02:01:15,Kolkata,0
TXN001894,CUST0227,28014.26,2024-01-18 02:07:50,Pune,0
TXN001895,CUST0244,738.14,2024-01-18 02:24:42,Mumbai,1
TXN001896,CUST0491,366340.58,2024-01-18 03:06:35,Bangalore,0
TXN001897,CUST0337,3943.28,2024-03-03 01:06:08,Chennai,1
TXN001898,CUST0446,10587.14,2024-01-18 03:26:17,Surat,0
TXN001899,CUST0365,2015.83,2024-01-18 03:27:37,Kolkata,1
TXN001900,CUST0491,3864.46,2024-01-18 04:23:52,Bangalore,0
TXN001901,CUST0482,19420.88,2024-01-18 04:40:19,Chennai,0
TXN001902,CUST0201,1073.28,2024-01-18 05:23:24,Kolkata,0
TXN001903,CUST0154,11042.11,2024-01-18 06:00:24,Chennai,0
TXN001904,CUST0450,9798.33,2024-01-18 06:01:36,Jaipur,0
TXN001905,CUST0073,1218.74,2024-01-18 06:17:56,Pune,0
TXN001906,CUST0201,9430.61,2024-01-18 06:20:25,Delhi,0
TXN001907,CUST0296,6847.74,2024-01-18 06:37:49,Mumbai,0
TXN001908,CUST0017,2812.05,2024-01-18 06:45:56,Ahmedabad,0
TXN001909,CUST0129,3081.75,2024-01-18 07:21:58,Bangalore,0
TXN001910,CUST0217,14417.72,2024-01-18 07:33:50,Kolkata,0
TXN001911,CUST0061,2201.47,2024-01-18 07:51:00,Chennai,0
TXN001912,CUST0427,5852.32,2024-01-18 07:51:56,Bangalore,0
TXN001913,CUST0104,9244.27,2024-01-18 07:53:32,Jaipur,0
TXN001914,CUST0042,229786.87,2024-01-18 08:04:10,Pune,1
TXN001915,CUST0025,21647.72,2024-01-18 08:08:38,Pune,0
TXN001916,CUST0039,2515.7,2024-01-18 08:14:07,Pune,0
TXN001917,CUST0291,3171.6,2024-01-18 08:26:42,Bangalore,0
TXN001918,CUST0131,8875.69,2024-01-18 08:34:26,Pune,0
TXN001919,CUST0498,751.34,2024-01-18 09:25:18,Chennai,0
TXN001920,CUST0229,8002.57,2024-01-18 09:48:57,Delhi,0
TXN001921,CUST0108,19918.36,2024-01-18 09:52:09,Bangalore,0
TXN001922,CUST0172,2391.76,2024-01-18 10:00:19,Chennai,0
TXN001923,CUST0435,3694.18,2024-01-18 10:09:27,Mumbai,0
TXN001924,CUST0478,2215.2,2024-01-18 10:27:20,Kolkata,0
TXN001925,CUST0102,13763.85,2024-01-18 10:30:10,Hyderabad,0
TXN001926,CUST0354,1567.61,2024-01-18 10:43:14,Jaipur,0
TXN001927,CUST0012,3504.87,2024-01-18 10:59:06,Pune,0
TXN001928,CUST0275,7450.79,2024-01-18 11:06:37,Ahmedabad,0
TXN001929,CUST0101,4247.56,2024-01-18 11:07:14,Jaipur,0
TXN001930,CUST0044,641.69,2024-01-25 07:01:02,Pune,1
TXN001931,CUST0443,23709.23,2024-01-18 11:23:57,Kolkata,0
TXN001932,CUST0305,3398.71,2024-01-18 11:33:19,Pune,0
TXN001933,CUST0445,4819.69,2024-03-12 15:09:12,Pune,1
TXN001934,CUST0017,1567.01,2024-01-18 11:52:26,Delhi,0
TXN001935,CUST0330,16140.63,2024-01-18 11:53:22,Hyderabad,0
TXN001936,CUST0057,2856.04,2024-01-18 11:55:10,Pune,0
TXN001937,CUST0311,260.18,2024-01-18 12:03:05,Surat,0
TXN001938,CUST0497,3143.09,2024-01-18 12:58:58,Hyderabad,0
TXN001939,CUST0303,33211.23,2024-01-18 13:01:59,Chennai,0
TXN001940,CUST0012,1370.49,2024-01-18 13:49:20,Pune,0
TXN001941,CUST0318,353.6,2024-01-18 14:05:46,Pune,0
TXN001942,CUST0080,7005.33,2024-01-18 14:06:38,Ahmedabad,0
TXN001943,CUST0216,3817.47,2024-01-18 14:31:33,Ahmedabad,0
TXN001944,CUST0339,12777.0,2024-01-18 15:23:25,Surat,0
TXN001945,CUST0264,10630.8,2024-01-18 15:37:48,Mumbai,0
TXN001946,CUST0479,1740.65,2024-01-18 16:26:05,Delhi,0
TXN001947,CUST0149,6752.51,2024-01-18 16:32:42,Mumbai,0
TXN001948,CUST0081,363.79,2024-01-18 16:34:34,Surat,0
TXN001949,CUST0215,4731.1,2024-01-18 16:47:55,Kolkata,0
TXN001950,CUST0485,10115.6,2024-01-18 16:50:51,Ahmedabad,0
TXN001951,CUST0374,4388.58,2024-01-18 17:05:32,Bangalore,0
TXN001952,CUST0464,1104.09,2024-01-18 17:23:59,Bangalore,0
TXN001953,CUST0198,608.07,2024-01-18 17:26:58,Kolkata,0
TXN001954,CUST0200,15474.55,2024-01-18 17:37:19,Ahmedabad,0
TXN001955,CUST0025,17855.29,2024-01-18 17:38:57,Pune,0
TXN001956,CUST0466,3461.7,2024-01-18 17:45:13,Ahmedabad,1
TXN001957,CUST0089,1534.66,2024-01-18 17:50:17,Delhi,0
TXN001958,CUST0268,30860.98,2024-01-18 18:02:35,Kolkata,0
TXN001959,CUST0143,6414.87,2024-01-18 18:10:30,Hyderabad,0
TXN001960,CUST0059,5280.12,2024-01-18 18:30:10,Pune,0
TXN001961,CUST0410,10926.21,2024-01-18 18:37:14,Kolkata,0
TXN001962,CUST0489,1579.75,2024-01-18 18:43:21,Jaipur,0
TXN001963,CUST0365,385939.0,2024-01-18 19:09:06,Kolkata,1
TXN001964,CUST0026,17770.02,2024-01-18 19:24:28,Mumbai,0
TXN001965,CUST0047,497163.28,2024-01-18 19:27:07,Hyderabad,0
TXN001966,CUST0288,9040.89,2024-01-18 19:32:32,Chennai,0
TXN001967,CUST0266,6513.42,2024-01-18 19:33:39,Ahmedabad,0
TXN001968,CUST0016,24195.02,2024-01-18 19:46:38,Kolkata,0
TXN001969,CUST0199,2494.78,2024-01-18 19:54:10,Chennai,0
TXN001970,CUST0401,15765.82,2024-01-18 19:58:30,Bangalore,0
TXN001971,CUST0407,3056.76,2024-01-18 20:00:50,Pune,0
TXN001972,CUST0282,4595.04,2024-01-18 20:00:56,Ahmedabad,0
TXN001973,CUST0469,2019.14,2024-01-18 20:05:21,Bangalore,0
TXN001974,CUST0086,16036.78,2024-01-18 20:14:21,Hyderabad,0
TXN001975,CUST0250,1839.38,2024-01-18 20:29:09,Surat,0
TXN001976,CUST0391,15772.7,2024-01-18 20:38:23,Mumbai,0
TXN001977,CUST0270,4964.76,2024-01-18 20:51:52,Surat,0
TXN001978,CUST0335,14518.62,2024-01-18 20:52:51,Surat,0
TXN001979,CUST0117,2557.51,2024-01-18 20:53:12,Ahmedabad,0
TXN001980,CUST0007,1239.24,2024-01-18 21:14:48,Kolkata,0
TXN001981,CUST0137,6576.75,2024-01-18 21:15:29,Ahmedabad,0
TXN001982,CUST0371,5797.61,2024-01-10 01:53:36,Delhi,1
TXN001983,CUST0176,3628.0,2024-01-18 22:08:16,Kolkata,0
TXN001984,CUST0328,8797.14,2024-01-18 22:27:28,Chennai,0
TXN001985,CUST0498,899.83,2024-01-18 22:42:11,Delhi,0
TXN001986,CUST0315,7882.91,2024-01-18 22:44:02,Jaipur,0
TXN001987,CUST0215,2003.58,2024-01-18 23:02:06,Hyderabad,0
TXN001988,CUST0477,1204.49,2024-01-18 23:09:11,Kolkata,0
TXN001989,CUST0082,19328.81,2024-01-18 23:26:25,Chennai,0
TXN001990,CUST0223,5026.46,2024-01-18 23:30:16,Surat,1
TXN001991,CUST0478,11631.65,2024-01-18 23:35:49,Chennai,0
TXN001992,CUST0372,846.73,2024-01-19 00:17:12,Bangalore,0
TXN001993,CUST0423,573.46,2024-01-19 00:51:14,Mumbai,1
TXN001994,CUST0483,5563.23,2024-01-19 01:04:09,Delhi,1
TXN001995,CUST0402,3133.13,2024-01-19 01:08:04,Jaipur,1
TXN001996,CUST0443,139.35,2024-01-19 01:22:01,Mumbai,1
TXN001997,CUST0490,1719.82,2024-01-19 01:22:35,Hyderabad,1
TXN001998,CUST0103,2075.14,2024-01-19 01:36:54,Delhi,1
TXN001999,CUST0273,2823.11,2024-01-19 02:12:39,Chennai,1
TXN002000,CUST0014,16899.48,2024-01-19 02:15:32,Kolkata,1
TXN002001,CUST0159,4466.13,2024-01-19 02:18:02,Hyderabad,0
TXN002002,CUST0152,9201.3,2024-01-19 02:34:18,Mumbai,0
TXN002003,CUST0483,248.54,2024-01-19 02:59:36,Bangalore,1
TXN002004,CUST0108,13552.87,2024-01-19 03:00:49,Surat,1
TXN002005,CUST0188,2298.96,2024-01-19 03:12:52,Jaipur,1
TXN002006,CUST0301,3057.38,2024-01-19 03:17:23,Mumbai,1
TXN002007,CUST0098,470.5,2024-01-19 03:23:51,Surat,1
TXN002008,CUST0131,4316.9,2024-01-19 03:39:26,Chennai,1
TXN002009,CUST0293,15415.58,2024-01-19 03:52:37,Hyderabad,0
TXN002010,CUST0171,3907.97,2024-01-19 04:14:57,Surat,0
TXN002011,CUST0424,19240.54,2024-01-19 04:37:33,Bangalore,0
TXN002012,CUST0474,16266.22,2024-01-19 04:41:42,Bangalore,0
TXN002013,CUST0183,611.71,2024-01-19 04:52:12,Mumbai,0
TXN002014,CUST0471,3013.88,2024-01-19 04:52:42,Pune,0
TXN002015,CUST0364,19400.75,2024-02-15 23:14:36,Chennai,1
TXN002016,CUST0039,342.1,2024-01-19 06:00:45,Ahmedabad,0
TXN002017,CUST0015,11712.92,2024-01-19 06:05:27,Pune,0
TXN002018,CUST0376,19052.19,2024-01-19 06:10:15,Bangalore,0
TXN002019,CUST0497,11874.52,2024-01-19 06:13:06,Kolkata,0
TXN002020,CUST0004,10994.82,2024-01-19 06:51:29,Bangalore,0
TXN002021,CUST0349,14930.23,2024-01-19 06:54:56,Jaipur,0
TXN002022,CUST0470,8867.88,2024-01-19 06:58:16,Ahmedabad,0
TXN002023,CUST0409,4500.64,2024-01-19 07:03:42,Bangalore,0
TXN002024,CUST0397,618.49,2024-01-19 07:32:49,Delhi,0
TXN002025,CUST0210,12508.12,2024-01-19 07:50:52,Bangalore,0
TXN002026,CUST0161,18952.41,2024-01-19 07:57:00,Chennai,0
TXN002027,CUST0016,5832.74,2024-01-19 08:01:21,Bangalore,0
TXN002028,CUST0493,6183.03,2024-01-19 08:49:47,Jaipur,0
TXN002029,CUST0426,270853.78,2024-01-19 08:52:18,Surat,1
TXN002030,CUST0108,15652.72,2024-01-19 08:56:01,Delhi,0
TXN002031,CUST0382,219.31,2024-01-19 08:58:34,Ahmedabad,0
TXN002032,CUST0450,7937.01,2024-01-19 09:05:16,Kolkata,0
TXN002033,CUST0311,19136.86,2024-01-19 09:07:29,Mumbai,0
TXN002034,CUST0227,971.58,2024-01-19 09:12:01,Pune,0
TXN002035,CUST0170,25685.64,2024-01-19 09:13:24,Pune,0
TXN002036,CUST0034,27556.1,2024-01-19 09:20:58,Jaipur,0
TXN002037,CUST0414,21350.0,2024-01-19 09:28:11,Surat,0
TXN002038,CUST0251,5067.3,2024-01-19 09:42:23,Ahmedabad,0
TXN002039,CUST0247,3962.7,2024-01-19 09:45:46,Kolkata,0
TXN002040,CUST0269,9891.98,2024-01-19 09:52:06,Kolkata,0
TXN002041,CUST0141,3169.91,2024-01-19 09:52:25,Hyderabad,0
TXN002042,CUST0274,666.33,2024-01-19 10:06:10,Delhi,0
TXN002043,CUST0416,18635.27,2024-01-19 10:07:00,Surat,0
TXN002044,CUST0096,8159.71,2024-01-19 10:08:31,Hyderabad,0
TXN002045,CUST0227,1957.02,2024-01-19 10:12:00,Mumbai,0
TXN002046,CUST0379,248.64,2024-01-19 10:13:43,Surat,0
TXN002047,CUST0039,10384.82,2024-01-19 10:14:23,Pune,0
TXN002048,CUST0302,15427.7,2024-02-07 04:38:07,Delhi,1
TXN002049,CUST0500,4262.26,2024-01-19 10:38:46,Mumbai,0
TXN002050,CUST0029,774.87,2024-01-19 10:52:42,Mumbai,0
TXN002051,CUST0446,8467.12,2024-01-19 10:54:01,Mumbai,0
TXN002052,CUST0497,2918.38,2024-01-19 10:56:15,Chennai,0
TXN002053,CUST0477,1343.38,2024-01-19 11:05:23,Hyderabad,0
TXN002054,CUST0318,5813.28,2024-01-19 11:16:16,Hyderabad,0
TXN002055,CUST0245,5359.83,2024-02-12 09:02:10,Mumbai,1
TXN002056,CUST0236,5918.11,2024-01-19 12:23:46,Pune,0
TXN002057,CUST0185,13995.09,2024-01-19 12:34:08,Bangalore,0
TXN002058,CUST0272,5401.66,2024-01-19 12:35:48,Chennai,0
TXN002059,CUST0440,18564.04,2024-01-19 12:46:47,Hyderabad,0
TXN002060,CUST0236,14851.7,2024-01-19 13:08:45,Chennai,0
TXN002061,CUST0239,8524.13,2024-01-19 13:53:16,Chennai,0
TXN002062,CUST0377,568.26,2024-02-19 00:44:56,Surat,1
TXN002063,CUST0266,16116.55,2024-01-19 14:05:19,Mumbai,0
TXN002064,CUST0414,18979.34,2024-01-19 14:27:25,Delhi,0
TXN002065,CUST0409,3860.63,2024-01-19 14:37:30,Delhi,0
TXN002066,CUST0359,6074.95,2024-02-12 20:28:55,Delhi,1
TXN002067,CUST0340,2739.38,2024-01-19 15:34:03,Surat,0
TXN002068,CUST0389,218.61,2024-01-19 15:39:49,Mumbai,0
TXN002069,CUST0065,5322.97,2024-01-19 16:00:50,Surat,0
TXN002070,CUST0478,1208.2,2024-01-19 16:11:51,Ahmedabad,0
TXN002071,CUST0177,1720.11,2024-01-19 16:17:29,Mumbai,0
TXN002072,CUST0003,5342.35,2024-01-19 16:25:40,Ahmedabad,0
TXN002073,CUST0429,16241.56,2024-01-19 16:41:10,Mumbai,0
TXN002074,CUST0142,14995.7,2024-01-19 16:41:11,Surat,0
TXN002075,CUST0376,26934.91,2024-01-19 17:00:19,Bangalore,0
TXN002076,CUST0158,5372.76,2024-01-19 17:14:30,Jaipur,0
TXN002077,CUST0498,6523.86,2024-01-19 17:39:15,Ahmedabad,0
TXN002078,CUST0324,13913.0,2024-01-19 17:45:10,Delhi,0
TXN002079,CUST0146,9723.08,2024-01-19 17:50:26,Chennai,0
TXN002080,CUST0446,1715.19,2024-01-19 17:56:54,Ahmedabad,1
TXN002081,CUST0293,4162.31,2024-01-19 17:58:04,Jaipur,0
TXN002082,CUST0153,21278.57,2024-01-19 17:58:08,Kolkata,0
TXN002083,CUST0432,1363.78,2024-01-19 18:11:46,Mumbai,0
TXN002084,CUST0193,1979.26,2024-01-19 18:27:51,Ahmedabad,0
TXN002085,CUST0437,4195.41,2024-01-19 18:41:52,Mumbai,0
TXN002086,CUST0494,22590.52,2024-03-08 20:23:03,Jaipur,1
TXN002087,CUST0463,1066.66,2024-01-19 18:49:24,Ahmedabad,0
TXN002088,CUST0073,9040.95,2024-01-19 18:52:42,Chennai,0
TXN002089,CUST0399,1233.64,2024-01-19 19:13:58,Surat,0
TXN002090,CUST0305,6047.12,2024-01-19 19:42:20,Chennai,0
TXN002091,CUST0377,6252.69,2024-02-19 00:47:56,Chennai,1
TXN002092,CUST0344,448.49,2024-01-19 20:24:21,Pune,0
TXN002093,CUST0452,24753.42,2024-01-27 21:08:05,Delhi,1
TXN002094,CUST0140,13244.89,2024-01-19 20:27:33,Chennai,0
TXN002095,CUST0187,2986.09,2024-01-19 20:30:40,Chennai,0
TXN002096,CUST0293,1219.84,2024-01-19 20:49:48,Ahmedabad,0
TXN002097,CUST0061,3492.62,2024-01-19 21:01:12,Delhi,0
TXN002098,CUST0485,18075.43,2024-01-19 21:01:50,Ahmedabad,0
TXN002099,CUST0427,1238.81,2024-01-19 21:02:49,Surat,0
TXN002100,CUST0380,3537.86,2024-01-19 21:12:50,Delhi,0
TXN002101,CUST0198,5554.56,2024-01-19 21:32:28,Jaipur,0
TXN002102,CUST0295,367.5,2024-01-19 22:01:01,Jaipur,0
TXN002103,CUST0440,2596.17,2024-01-19 22:04:45,Pune,0
TXN002104,CUST0319,7343.48,2024-01-19 22:15:35,Surat,0
TXN002105,CUST0302,3232.08,2024-01-19 22:16:47,Hyderabad,0
TXN002106,CUST0344,16454.17,2024-01-19 22:24:06,Kolkata,0
TXN002107,CUST0011,22187.23,2024-01-19 22:36:57,Ahmedabad,0
TXN002108,CUST0062,4760.62,2024-01-19 22:39:48,Ahmedabad,0
TXN002109,CUST0333,6174.65,2024-01-19 23:00:04,Bangalore,0
TXN002110,CUST0226,8071.51,2024-01-19 23:38:55,Bangalore,0
TXN002111,CUST0153,8837.9,2024-01-19 23:48:33,Hyderabad,0
TXN002112,CUST0199,622.78,2024-01-19 23:57:35,Hyderabad,0
TXN002113,CUST0052,541.39,2024-01-20 00:06:13,Delhi,0
TXN002114,CUST0260,16154.75,2024-01-20 00:24:23,Hyderabad,1
TXN002115,CUST0059,2086.38,2024-01-20 00:42:53,Mumbai,0
TXN002116,CUST0072,7118.59,2024-01-20 01:06:29,Kolkata,1
TXN002117,CUST0148,7939.64,2024-01-20 02:07:38,Kolkata,1
TXN002118,CUST0349,1537.46,2024-01-20 02:09:39,Mumbai,0
TXN002119,CUST0063,11570.33,2024-01-20 02:15:34,Bangalore,1
TXN002120,CUST0310,16176.08,2024-01-20 02:19:19,Ahmedabad,0
TXN002121,CUST0373,2788.01,2024-01-20 02:19:21,Jaipur,0
TXN002122,CUST0243,16919.4,2024-01-20 02:23:44,Bangalore,0
TXN002123,CUST0493,776.08,2024-01-20 02:26:15,Pune,1
TXN002124,CUST0366,12994.08,2024-01-20 02:28:42,Pune,0
TXN002125,CUST0330,8275.68,2024-01-20 02:34:30,Pune,1
TXN002126,CUST0107,7099.48,2024-01-20 02:34:42,Hyderabad,1
TXN002127,CUST0226,2192.3,2024-01-20 02:48:42,Pune,0
TXN002128,CUST0313,3693.35,2024-01-20 03:10:05,Pune,0
TXN002129,CUST0218,19390.67,2024-01-20 03:28:03,Surat,0
TXN002130,CUST0425,5115.0,2024-01-20 03:51:04,Pune,1
TXN002131,CUST0241,7318.71,2024-01-20 04:18:26,Ahmedabad,0
TXN002132,CUST0259,22072.44,2024-01-20 04:38:52,Pune,0
TXN002133,CUST0376,5126.2,2024-01-20 04:46:40,Bangalore,0
TXN002134,CUST0262,4031.7,2024-01-20 04:48:51,Kolkata,0
TXN002135,CUST0005,17994.54,2024-01-20 04:58:57,Pune,0
TXN002136,CUST0261,19442.89,2024-01-20 05:04:08,Jaipur,0
TXN002137,CUST0054,3603.55,2024-01-20 05:07:29,Chennai,0
TXN002138,CUST0047,7271.7,2024-01-20 05:08:20,Mumbai,0
TXN002139,CUST0215,26633.62,2024-01-20 05:08:22,Pune,0
TXN002140,CUST0177,556.55,2024-01-20 05:14:18,Jaipur,0
TXN002141,CUST0009,424.93,2024-03-20 19:48:22,Ahmedabad,1
TXN002142,CUST0099,5914.96,2024-01-20 05:29:02,Delhi,0
TXN002143,CUST0020,2853.91,2024-01-20 05:41:00,Bangalore,0
TXN002144,CUST0378,7075.32,2024-01-20 05:50:56,Ahmedabad,0
TXN002145,CUST0241,10407.4,2024-01-20 05:55:18,Jaipur,0
TXN002146,CUST0061,672.61,2024-01-20 06:13:25,Ahmedabad,0
TXN002147,CUST0379,17221.52,2024-01-20 06:14:29,Surat,0
TXN002148,CUST0490,2693.52,2024-01-20 06:14:52,Mumbai,0
TXN002149,CUST0419,3941.69,2024-01-20 06:36:58,Bangalore,0
TXN002150,CUST0178,3388.29,2024-01-20 06:49:56,Ahmedabad,0
TXN002151,CUST0338,14752.4,2024-01-20 06:51:53,Mumbai,0
TXN002152,CUST0062,1596.93,2024-01-20 06:56:01,Kolkata,0
TXN002153,CUST0145,332.74,2024-01-20 07:03:04,Chennai,0
TXN002154,CUST0216,28647.92,2024-01-20 07:05:08,Kolkata,0
TXN002155,CUST0003,31653.26,2024-01-20 07:09:51,Chennai,0
TXN002156,CUST0160,2483.94,2024-01-20 07:14:50,Ahmedabad,0
TXN002157,CUST0227,175.17,2024-01-20 07:16:28,Pune,1
TXN002158,CUST0486,8405.79,2024-01-20 07:17:12,Surat,0
TXN002159,CUST0269,8463.53,2024-01-20 07:39:23,Surat,0
TXN002160,CUST0120,22654.99,2024-01-20 08:05:05,Ahmedabad,0
TXN002161,CUST0381,2935.94,2024-01-20 08:08:50,Mumbai,0
TXN002162,CUST0495,1780.87,2024-02-18 17:16:49,Jaipur,1
TXN002163,CUST0089,7764.87,2024-01-20 08:37:55,Jaipur,0
TXN002164,CUST0329,6734.87,2024-01-20 08:43:12,Pune,0
TXN002165,CUST0068,10219.32,2024-01-20 09:18:45,Jaipur,0
TXN002166,CUST0398,17411.45,2024-01-20 09:20:03,Pune,0
TXN002167,CUST0357,6663.21,2024-01-20 09:20:55,Pune,0
TXN002168,CUST0098,1400.86,2024-01-20 09:20:59,Chennai,0
TXN002169,CUST0267,7392.99,2024-01-20 09:34:39,Bangalore,0
TXN002170,CUST0105,3848.54,2024-01-20 09:34:59,Bangalore,0
TXN002171,CUST0440,4922.58,2024-01-20 09:39:33,Delhi,0
TXN002172,CUST0323,25748.54,2024-01-20 10:09:36,Chennai,0
TXN002173,CUST0123,6576.5,2024-01-20 10:47:22,Jaipur,0
TXN002174,CUST0476,1396.83,2024-01-20 10:51:04,Kolkata,0
TXN002175,CUST0029,4783.8,2024-01-20 10:54:31,Bangalore,0
TXN002176,CUST0137,2174.63,2024-01-20 10:57:43,Ahmedabad,0
TXN002177,CUST0195,1264.67,2024-01-20 11:05:18,Jaipur,0
TXN002178,CUST0409,10064.86,2024-01-20 11:10:21,Mumbai,0
TXN002179,CUST0226,8023.14,2024-01-20 11:17:25,Mumbai,0
TXN002180,CUST0332,5609.88,2024-01-20 11:29:24,Jaipur,0
TXN002181,CUST0170,4502.61,2024-01-20 12:05:24,Jaipur,0
TXN002182,CUST0009,3211.43,2024-01-20 12:21:30,Kolkata,0
TXN002183,CUST0463,837.0,2024-01-20 12:24:39,Bangalore,0
TXN002184,CUST0040,2945.06,2024-01-20 12:55:20,Chennai,0
TXN002185,CUST0025,14680.78,2024-01-20 12:55:24,Kolkata,0
TXN002186,CUST0261,12347.8,2024-01-20 12:59:27,Jaipur,0
TXN002187,CUST0395,28795.7,2024-01-20 13:19:36,Ahmedabad,0
